"point"	"Date_nuit"	"julian_date"	"Mois"	"Heure"	"Minute"	"heure.rel"	"Espece_validee"	"NbCris"
"ID18"	"23/07/2014"	204	7	2	24	2.4	"Pipkuh"	36
"ID18"	"23/07/2014"	204	7	2	24	2.4	"Pipkuh"	30
"ID18"	"23/07/2014"	204	7	2	24	2.4	"Pipkuh"	58
"ID18"	"23/07/2014"	204	7	2	25	2.42	"Pipkuh"	29
"ID18"	"23/07/2014"	204	7	2	25	2.42	"Pipkuh"	43
"ID18"	"23/07/2014"	204	7	2	25	2.42	"Pippip"	2
"ID18"	"23/07/2014"	204	7	2	25	2.42	"Pippip"	12
"ID18"	"23/07/2014"	204	7	2	25	2.42	"Pippip"	7
"ID18"	"23/07/2014"	204	7	2	25	2.42	"Pippip"	22
"ID18"	"23/07/2014"	204	7	2	25	2.42	"Pippip"	9
"ID18"	"23/07/2014"	204	7	2	26	2.43	"Pippip"	7
"ID18"	"23/07/2014"	204	7	2	26	2.43	"Pippip"	64
"ID18"	"23/07/2014"	204	7	2	27	2.45	"Pippip"	9
"ID18"	"23/07/2014"	204	7	2	27	2.45	"Pippip"	4
"ID18"	"23/07/2014"	204	7	2	27	2.45	"Pippip"	52
"ID18"	"23/07/2014"	204	7	2	27	2.45	"Pippip"	8
"ID18"	"23/07/2014"	204	7	2	28	2.47	"Pippip"	22
"ID18"	"23/07/2014"	204	7	2	28	2.47	"Pippip"	100
"ID18"	"23/07/2014"	204	7	2	28	2.47	"Pippip"	59
"ID18"	"23/07/2014"	204	7	2	30	2.5	"Pippip"	22
"ID18"	"23/07/2014"	204	7	2	31	2.52	"Pippip"	11
"ID18"	"23/07/2014"	204	7	2	31	2.52	"Pippip"	18
"ID18"	"23/07/2014"	204	7	2	31	2.52	"Pippip"	8
"ID18"	"23/07/2014"	204	7	2	31	2.52	"Pippip"	75
"ID18"	"23/07/2014"	204	7	2	32	2.53	"Pippip"	2
"ID18"	"23/07/2014"	204	7	2	32	2.53	"Pippip"	50
"ID18"	"23/07/2014"	204	7	2	32	2.53	"Pippip"	23
"ID18"	"23/07/2014"	204	7	2	32	2.53	"Pippip"	6
"ID18"	"23/07/2014"	204	7	2	32	2.53	"Pippip"	31
"ID18"	"23/07/2014"	204	7	2	32	2.53	"Pippip"	58
"ID18"	"23/07/2014"	204	7	2	44	2.73	"Pipkuh"	58
"ID18"	"23/07/2014"	204	7	2	44	2.73	"Pipkuh"	13
"ID18"	"23/07/2014"	204	7	2	44	2.73	"Pippip"	42
"ID18"	"23/07/2014"	204	7	2	44	2.73	"Pippip"	8
"ID18"	"23/07/2014"	204	7	2	44	2.73	"Pippip"	20
"ID18"	"23/07/2014"	204	7	2	45	2.75	"Pippip"	29
"ID18"	"23/07/2014"	204	7	2	45	2.75	"Pippip"	21
"ID18"	"23/07/2014"	204	7	2	45	2.75	"Pippip"	18
"ID18"	"23/07/2014"	204	7	2	45	2.75	"Pippip"	20
"ID18"	"23/07/2014"	204	7	2	46	2.77	"Pippip"	5
"ID18"	"23/07/2014"	204	7	2	46	2.77	"Pippip"	9
"ID18"	"23/07/2014"	204	7	2	46	2.77	"Pippip"	30
"ID18"	"23/07/2014"	204	7	2	47	2.78	"Pippip"	27
"ID18"	"23/07/2014"	204	7	2	47	2.78	"Pippip"	5
"ID18"	"23/07/2014"	204	7	2	47	2.78	"Pippip"	58
"ID18"	"23/07/2014"	204	7	2	47	2.78	"Pippip"	21
"ID18"	"23/07/2014"	204	7	2	48	2.8	"Pipkuh"	12
"ID18"	"23/07/2014"	204	7	2	48	2.8	"Pipkuh"	54
"ID18"	"23/07/2014"	204	7	2	48	2.8	"Pippip"	3
"ID18"	"23/07/2014"	204	7	2	48	2.8	"Pippip"	49
"ID18"	"23/07/2014"	204	7	2	49	2.82	"Pippip"	12
"ID18"	"23/07/2014"	204	7	2	49	2.82	"Pippip"	71
"ID18"	"23/07/2014"	204	7	2	49	2.82	"Pippip"	76
"ID18"	"23/07/2014"	204	7	2	49	2.82	"Pippip"	60
"ID18"	"23/07/2014"	204	7	2	49	2.82	"Pippip"	38
"ID18"	"23/07/2014"	204	7	2	49	2.82	"Pippip"	66
"ID18"	"23/07/2014"	204	7	2	50	2.83	"Pippip"	64
"ID18"	"23/07/2014"	204	7	2	50	2.83	"Pippip"	72
"ID18"	"23/07/2014"	204	7	2	50	2.83	"Pippip"	65
"ID18"	"23/07/2014"	204	7	2	50	2.83	"Pippip"	66
"ID18"	"23/07/2014"	204	7	2	50	2.83	"Pippip"	25
"ID18"	"23/07/2014"	204	7	2	50	2.83	"Pipkuh"	2
"ID18"	"23/07/2014"	204	7	2	50	2.83	"Pippip"	21
"ID18"	"23/07/2014"	204	7	2	50	2.83	"Pippip"	48
"ID18"	"23/07/2014"	204	7	2	50	2.83	"Pippip"	58
"ID18"	"23/07/2014"	204	7	2	51	2.85	"Pippip"	12
"ID18"	"23/07/2014"	204	7	2	51	2.85	"Pippip"	95
"ID18"	"23/07/2014"	204	7	2	51	2.85	"Pippip"	38
"ID18"	"23/07/2014"	204	7	2	51	2.85	"Pippip"	19
"ID18"	"23/07/2014"	204	7	2	51	2.85	"Pippip"	39
"ID18"	"23/07/2014"	204	7	2	51	2.85	"Pippip"	46
"ID18"	"23/07/2014"	204	7	2	51	2.85	"Pippip"	33
"ID18"	"23/07/2014"	204	7	2	51	2.85	"Pippip"	29
"ID18"	"23/07/2014"	204	7	2	52	2.87	"Pippip"	67
"ID18"	"23/07/2014"	204	7	2	52	2.87	"Pippip"	2
"ID18"	"23/07/2014"	204	7	2	52	2.87	"Pippip"	16
"ID18"	"23/07/2014"	204	7	2	53	2.88	"Pipkuh"	36
"ID18"	"23/07/2014"	204	7	2	53	2.88	"Pipkuh"	24
"ID18"	"23/07/2014"	204	7	2	55	2.92	"Pipkuh"	9
"ID18"	"23/07/2014"	204	7	2	55	2.92	"Pipkuh"	3
"ID18"	"23/07/2014"	204	7	2	55	2.92	"Pipkuh"	7
"ID18"	"23/07/2014"	204	7	2	55	2.92	"Pipkuh"	37
"ID18"	"23/07/2014"	204	7	2	56	2.93	"Pipkuh"	50
"ID18"	"23/07/2014"	204	7	2	56	2.93	"Pipkuh"	31
"ID18"	"23/07/2014"	204	7	2	56	2.93	"Pipkuh"	30
"ID18"	"23/07/2014"	204	7	2	56	2.93	"Pipkuh"	41
"ID18"	"23/07/2014"	204	7	2	56	2.93	"Pipkuh"	3
"ID18"	"23/07/2014"	204	7	2	56	2.93	"Pipkuh"	25
"ID18"	"23/07/2014"	204	7	3	0	3	"Barbar"	8
"ID18"	"23/07/2014"	204	7	3	0	3	"Barbar"	10
"ID18"	"23/07/2014"	204	7	3	3	3.05	"Rhihip"	15
"ID18"	"23/07/2014"	204	7	3	6	3.1	"Pippip"	37
"ID18"	"23/07/2014"	204	7	3	6	3.1	"Pippip"	48
"ID18"	"23/07/2014"	204	7	3	6	3.1	"Pipkuh"	13
"ID18"	"23/07/2014"	204	7	3	6	3.1	"Pipkuh"	68
"ID18"	"23/07/2014"	204	7	3	6	3.1	"Pipkuh"	15
"ID18"	"23/07/2014"	204	7	3	6	3.1	"Pippip"	41
"ID18"	"23/07/2014"	204	7	3	7	3.12	"Pippip"	61
"ID18"	"23/07/2014"	204	7	3	7	3.12	"Pippip"	13
"ID18"	"23/07/2014"	204	7	3	7	3.12	"Pippip"	21
"ID18"	"23/07/2014"	204	7	3	7	3.12	"Pippip"	48
"ID18"	"23/07/2014"	204	7	3	7	3.12	"Pippip"	11
"ID18"	"23/07/2014"	204	7	3	9	3.15	"Pippip"	36
"ID18"	"23/07/2014"	204	7	3	9	3.15	"Pippip"	56
"ID18"	"23/07/2014"	204	7	3	9	3.15	"Pippip"	83
"ID18"	"23/07/2014"	204	7	3	9	3.15	"Pippip"	21
"ID18"	"23/07/2014"	204	7	3	9	3.15	"Rhifer"	7
"ID18"	"23/07/2014"	204	7	3	10	3.17	"Rhihip"	21
"ID18"	"23/07/2014"	204	7	3	11	3.18	"Pippip"	65
"ID18"	"23/07/2014"	204	7	3	11	3.18	"Pippip"	31
"ID18"	"23/07/2014"	204	7	3	12	3.2	"Pippip"	25
"ID18"	"23/07/2014"	204	7	3	12	3.2	"Pippip"	29
"ID18"	"23/07/2014"	204	7	3	12	3.2	"Pippip"	9
"ID18"	"23/07/2014"	204	7	3	12	3.2	"Pippip"	18
"ID18"	"23/07/2014"	204	7	3	13	3.22	"Pippip"	17
"ID18"	"23/07/2014"	204	7	3	14	3.23	"Pippip"	37
"ID18"	"23/07/2014"	204	7	3	14	3.23	"Pippip"	5
"ID18"	"23/07/2014"	204	7	3	14	3.23	"Pippip"	81
"ID18"	"23/07/2014"	204	7	3	14	3.23	"Pippip"	2
"ID18"	"23/07/2014"	204	7	3	14	3.23	"Pipkuh"	56
"ID18"	"23/07/2014"	204	7	3	14	3.23	"Pipkuh"	1
"ID18"	"23/07/2014"	204	7	3	15	3.25	"Pipkuh"	7
"ID18"	"23/07/2014"	204	7	3	15	3.25	"Pipkuh"	63
"ID18"	"23/07/2014"	204	7	3	15	3.25	"Pipkuh"	29
"ID18"	"23/07/2014"	204	7	3	15	3.25	"Pipkuh"	31
"ID18"	"23/07/2014"	204	7	3	15	3.25	"Pipkuh"	50
"ID18"	"23/07/2014"	204	7	3	16	3.27	"Pippip"	19
"ID18"	"23/07/2014"	204	7	3	16	3.27	"Pippip"	77
"ID18"	"23/07/2014"	204	7	3	16	3.27	"Pippip"	2
"ID18"	"23/07/2014"	204	7	3	19	3.32	"Pipkuh"	61
"ID18"	"23/07/2014"	204	7	3	19	3.32	"Pipkuh"	41
"ID18"	"23/07/2014"	204	7	3	19	3.32	"Pipkuh"	22
"ID18"	"23/07/2014"	204	7	3	20	3.33	"Pipkuh"	74
"ID18"	"23/07/2014"	204	7	3	20	3.33	"Pippip"	57
"ID18"	"23/07/2014"	204	7	3	20	3.33	"Pippip"	69
"ID18"	"23/07/2014"	204	7	3	21	3.35	"Pippip"	43
"ID18"	"23/07/2014"	204	7	3	21	3.35	"Pippip"	61
"ID18"	"23/07/2014"	204	7	3	21	3.35	"Pippip"	29
"ID18"	"23/07/2014"	204	7	3	21	3.35	"Pippip"	73
"ID18"	"23/07/2014"	204	7	3	21	3.35	"Pippip"	42
"ID18"	"23/07/2014"	204	7	3	21	3.35	"Rhihip"	4
"ID18"	"23/07/2014"	204	7	3	21	3.35	"Pippip"	39
"ID18"	"23/07/2014"	204	7	3	21	3.35	"Pipkuh"	14
"ID18"	"23/07/2014"	204	7	3	21	3.35	"Pipkuh"	82
"ID18"	"23/07/2014"	204	7	3	21	3.35	"Pipkuh"	21
"ID18"	"23/07/2014"	204	7	3	22	3.37	"Pippip"	19
"ID18"	"23/07/2014"	204	7	3	23	3.38	"Pippip"	5
"ID18"	"23/07/2014"	204	7	3	23	3.38	"Pippip"	43
"ID18"	"23/07/2014"	204	7	3	24	3.4	"Pippip"	82
"ID18"	"23/07/2014"	204	7	3	24	3.4	"Pippip"	63
"ID18"	"23/07/2014"	204	7	3	24	3.4	"Pippip"	23
"ID18"	"23/07/2014"	204	7	3	24	3.4	"Pippip"	56
"ID18"	"23/07/2014"	204	7	3	24	3.4	"Pippip"	16
"ID18"	"23/07/2014"	204	7	3	25	3.42	"Pippip"	21
"ID18"	"23/07/2014"	204	7	3	25	3.42	"Pippip"	27
"ID18"	"23/07/2014"	204	7	3	26	3.43	"Pippip"	27
"ID18"	"23/07/2014"	204	7	3	26	3.43	"Pippip"	25
"ID18"	"23/07/2014"	204	7	3	26	3.43	"Pippip"	27
"ID18"	"23/07/2014"	204	7	3	26	3.43	"Pippip"	50
"ID18"	"23/07/2014"	204	7	3	27	3.45	"Pippip"	36
"ID18"	"23/07/2014"	204	7	3	27	3.45	"Pippip"	54
"ID18"	"23/07/2014"	204	7	3	27	3.45	"Pippip"	11
"ID18"	"23/07/2014"	204	7	3	27	3.45	"Pippip"	71
"ID18"	"23/07/2014"	204	7	3	27	3.45	"Pippip"	68
"ID18"	"23/07/2014"	204	7	3	28	3.47	"Pippip"	29
"ID18"	"23/07/2014"	204	7	3	28	3.47	"Pippip"	93
"ID18"	"23/07/2014"	204	7	3	28	3.47	"Pippip"	66
"ID18"	"23/07/2014"	204	7	3	28	3.47	"Pippip"	42
"ID18"	"23/07/2014"	204	7	3	28	3.47	"Pippip"	120
"ID18"	"23/07/2014"	204	7	3	28	3.47	"Pippip"	1
"ID18"	"23/07/2014"	204	7	3	28	3.47	"Pippip"	11
"ID18"	"23/07/2014"	204	7	3	28	3.47	"Pippip"	79
"ID18"	"23/07/2014"	204	7	3	28	3.47	"Pippip"	15
"ID18"	"23/07/2014"	204	7	3	29	3.48	"Pippip"	20
"ID18"	"23/07/2014"	204	7	3	29	3.48	"Pippip"	2
"ID18"	"23/07/2014"	204	7	3	29	3.48	"Pippip"	47
"ID18"	"23/07/2014"	204	7	3	29	3.48	"Pippip"	1
"ID18"	"23/07/2014"	204	7	3	29	3.48	"Pippip"	54
"ID18"	"23/07/2014"	204	7	3	29	3.48	"Pippip"	53
"ID18"	"23/07/2014"	204	7	3	30	3.5	"Pippip"	65
"ID18"	"23/07/2014"	204	7	3	30	3.5	"Pippip"	6
"ID18"	"23/07/2014"	204	7	3	30	3.5	"Rhihip"	6
"ID18"	"23/07/2014"	204	7	3	30	3.5	"Pippip"	29
"ID18"	"23/07/2014"	204	7	3	31	3.52	"Pippip"	53
"ID18"	"23/07/2014"	204	7	3	31	3.52	"Pippip"	36
"ID18"	"23/07/2014"	204	7	3	31	3.52	"Pippip"	10
"ID18"	"23/07/2014"	204	7	3	31	3.52	"Pippip"	67
"ID18"	"23/07/2014"	204	7	3	31	3.52	"Pippip"	13
"ID18"	"23/07/2014"	204	7	3	32	3.53	"Pippip"	17
"ID18"	"23/07/2014"	204	7	3	32	3.53	"Pippip"	105
"ID18"	"23/07/2014"	204	7	3	32	3.53	"Pippip"	26
"ID18"	"23/07/2014"	204	7	3	32	3.53	"Pippip"	54
"ID18"	"23/07/2014"	204	7	3	32	3.53	"Pippip"	43
"ID18"	"23/07/2014"	204	7	3	32	3.53	"Pippip"	6
"ID18"	"23/07/2014"	204	7	3	32	3.53	"Pippip"	8
"ID18"	"23/07/2014"	204	7	3	33	3.55	"Pippip"	8
"ID18"	"23/07/2014"	204	7	3	33	3.55	"Pippip"	32
"ID18"	"23/07/2014"	204	7	3	33	3.55	"Pippip"	23
"ID18"	"23/07/2014"	204	7	3	33	3.55	"Pippip"	75
"ID18"	"23/07/2014"	204	7	3	33	3.55	"Pippip"	30
"ID18"	"23/07/2014"	204	7	3	33	3.55	"Pippip"	32
"ID18"	"23/07/2014"	204	7	3	34	3.57	"Pippip"	1
"ID18"	"23/07/2014"	204	7	3	34	3.57	"Pippip"	84
"ID18"	"23/07/2014"	204	7	3	34	3.57	"Pippip"	27
"ID18"	"23/07/2014"	204	7	3	34	3.57	"Pippip"	16
"ID18"	"23/07/2014"	204	7	3	34	3.57	"Pippip"	15
"ID18"	"23/07/2014"	204	7	3	34	3.57	"Pippip"	32
"ID18"	"23/07/2014"	204	7	3	34	3.57	"Pippip"	46
"ID18"	"23/07/2014"	204	7	3	34	3.57	"Pippip"	30
"ID18"	"23/07/2014"	204	7	3	34	3.57	"Pippip"	18
"ID18"	"23/07/2014"	204	7	3	34	3.57	"Pippip"	33
"ID18"	"23/07/2014"	204	7	3	35	3.58	"Pippip"	60
"ID18"	"23/07/2014"	204	7	3	35	3.58	"Pippip"	20
"ID18"	"23/07/2014"	204	7	3	35	3.58	"Pippip"	86
"ID18"	"23/07/2014"	204	7	3	35	3.58	"Pippip"	8
"ID18"	"23/07/2014"	204	7	3	35	3.58	"Pippip"	27
"ID18"	"23/07/2014"	204	7	3	35	3.58	"Pippip"	27
"ID18"	"23/07/2014"	204	7	3	35	3.58	"Pippip"	53
"ID18"	"23/07/2014"	204	7	3	36	3.6	"Pippip"	25
"ID18"	"23/07/2014"	204	7	3	36	3.6	"Pippip"	43
"ID18"	"23/07/2014"	204	7	3	36	3.6	"Pippip"	63
"ID18"	"23/07/2014"	204	7	3	36	3.6	"Pippip"	58
"ID18"	"23/07/2014"	204	7	3	36	3.6	"Pippip"	24
"ID18"	"23/07/2014"	204	7	3	36	3.6	"Pippip"	1
"ID18"	"23/07/2014"	204	7	3	36	3.6	"Pippip"	31
"ID18"	"23/07/2014"	204	7	3	37	3.62	"Pippip"	11
"ID18"	"23/07/2014"	204	7	3	37	3.62	"Pippip"	29
"ID18"	"23/07/2014"	204	7	3	37	3.62	"Pippip"	39
"ID18"	"23/07/2014"	204	7	3	37	3.62	"Pippip"	31
"ID18"	"23/07/2014"	204	7	3	37	3.62	"Pippip"	64
"ID18"	"23/07/2014"	204	7	3	37	3.62	"Pippip"	7
"ID18"	"23/07/2014"	204	7	3	37	3.62	"Pippip"	15
"ID18"	"23/07/2014"	204	7	3	37	3.62	"Pippip"	43
"ID18"	"23/07/2014"	204	7	3	38	3.63	"Pippip"	17
"ID18"	"23/07/2014"	204	7	3	38	3.63	"Pippip"	23
"ID18"	"23/07/2014"	204	7	3	38	3.63	"Pippip"	4
"ID18"	"23/07/2014"	204	7	3	38	3.63	"Pippip"	6
"ID18"	"23/07/2014"	204	7	3	38	3.63	"Pippip"	21
"ID18"	"23/07/2014"	204	7	3	39	3.65	"Pippip"	47
"ID18"	"23/07/2014"	204	7	3	39	3.65	"Pippip"	47
"ID18"	"23/07/2014"	204	7	3	39	3.65	"Pippip"	47
"ID18"	"23/07/2014"	204	7	3	39	3.65	"Pippip"	43
"ID18"	"23/07/2014"	204	7	3	40	3.67	"Pippip"	26
"ID18"	"23/07/2014"	204	7	3	40	3.67	"Pippip"	65
"ID18"	"23/07/2014"	204	7	3	40	3.67	"Pippip"	38
"ID18"	"23/07/2014"	204	7	3	40	3.67	"Pippip"	18
"ID18"	"23/07/2014"	204	7	3	40	3.67	"Pippip"	53
"ID18"	"23/07/2014"	204	7	3	40	3.67	"Pippip"	62
"ID18"	"23/07/2014"	204	7	3	40	3.67	"Pippip"	65
"ID18"	"23/07/2014"	204	7	3	41	3.68	"Pippip"	43
"ID18"	"23/07/2014"	204	7	3	41	3.68	"Pipkuh"	57
"ID18"	"23/07/2014"	204	7	3	41	3.68	"Pipkuh"	53
"ID18"	"23/07/2014"	204	7	3	41	3.68	"Pippip"	63
"ID18"	"23/07/2014"	204	7	3	41	3.68	"Pippip"	26
"ID18"	"23/07/2014"	204	7	3	41	3.68	"Pippip"	41
"ID18"	"23/07/2014"	204	7	3	41	3.68	"Pippip"	28
"ID18"	"23/07/2014"	204	7	3	41	3.68	"Pippip"	5
"ID18"	"23/07/2014"	204	7	3	42	3.7	"Pippip"	66
"ID18"	"23/07/2014"	204	7	3	42	3.7	"Pippip"	49
"ID18"	"23/07/2014"	204	7	3	42	3.7	"Pippip"	10
"ID18"	"23/07/2014"	204	7	3	42	3.7	"Pippip"	24
"ID18"	"23/07/2014"	204	7	3	42	3.7	"Pippip"	19
"ID18"	"23/07/2014"	204	7	3	42	3.7	"Pippip"	5
"ID18"	"23/07/2014"	204	7	3	42	3.7	"Pipkuh"	47
"ID18"	"23/07/2014"	204	7	3	43	3.72	"Pipkuh"	69
"ID18"	"23/07/2014"	204	7	3	43	3.72	"Pippip"	53
"ID18"	"23/07/2014"	204	7	3	43	3.72	"Pippip"	47
"ID18"	"23/07/2014"	204	7	3	43	3.72	"Pippip"	101
"ID18"	"23/07/2014"	204	7	3	43	3.72	"Pippip"	78
"ID18"	"23/07/2014"	204	7	3	43	3.72	"Pippip"	28
"ID18"	"23/07/2014"	204	7	3	43	3.72	"Pippip"	23
"ID18"	"23/07/2014"	204	7	3	44	3.73	"Pippip"	19
"ID18"	"23/07/2014"	204	7	3	44	3.73	"Pippip"	2
"ID18"	"23/07/2014"	204	7	3	44	3.73	"Pippip"	25
"ID18"	"23/07/2014"	204	7	3	44	3.73	"Pippip"	28
"ID18"	"23/07/2014"	204	7	3	46	3.77	"Pippip"	23
"ID18"	"23/07/2014"	204	7	3	47	3.78	"Pippip"	22
"ID18"	"23/07/2014"	204	7	3	47	3.78	"Pippip"	5
"ID18"	"23/07/2014"	204	7	3	47	3.78	"Pippip"	34
"ID18"	"23/07/2014"	204	7	3	47	3.78	"Pippip"	12
"ID18"	"23/07/2014"	204	7	3	48	3.8	"Pippip"	49
"ID18"	"23/07/2014"	204	7	3	48	3.8	"Pippip"	71
"ID18"	"23/07/2014"	204	7	3	48	3.8	"Pippip"	36
"ID18"	"23/07/2014"	204	7	3	48	3.8	"Pippip"	44
"ID18"	"23/07/2014"	204	7	3	48	3.8	"Pippip"	48
"ID18"	"23/07/2014"	204	7	3	49	3.82	"Pippip"	14
"ID18"	"23/07/2014"	204	7	3	49	3.82	"Pippip"	22
"ID18"	"23/07/2014"	204	7	3	49	3.82	"Pippip"	16
"ID18"	"23/07/2014"	204	7	3	49	3.82	"Pippip"	2
"ID18"	"23/07/2014"	204	7	3	49	3.82	"Pippip"	53
"ID18"	"23/07/2014"	204	7	3	49	3.82	"Pippip"	71
"ID18"	"23/07/2014"	204	7	3	50	3.83	"Pippip"	17
"ID18"	"23/07/2014"	204	7	3	50	3.83	"Pippip"	57
"ID18"	"23/07/2014"	204	7	3	50	3.83	"Pippip"	39
"ID18"	"23/07/2014"	204	7	3	50	3.83	"Pippip"	82
"ID18"	"23/07/2014"	204	7	3	50	3.83	"Pippip"	18
"ID18"	"23/07/2014"	204	7	3	51	3.85	"Pippip"	13
"ID18"	"23/07/2014"	204	7	3	51	3.85	"Pippip"	61
"ID18"	"23/07/2014"	204	7	3	51	3.85	"Pippip"	10
"ID18"	"23/07/2014"	204	7	3	51	3.85	"Pippip"	44
"ID18"	"23/07/2014"	204	7	3	51	3.85	"Pippip"	83
"ID18"	"23/07/2014"	204	7	3	51	3.85	"Pippip"	34
"ID18"	"23/07/2014"	204	7	3	51	3.85	"Pippip"	71
"ID18"	"23/07/2014"	204	7	3	51	3.85	"Pippip"	57
"ID18"	"23/07/2014"	204	7	3	52	3.87	"Pippip"	9
"ID18"	"23/07/2014"	204	7	3	52	3.87	"Pippip"	38
"ID18"	"23/07/2014"	204	7	3	52	3.87	"Pippip"	20
"ID18"	"23/07/2014"	204	7	3	53	3.88	"Pipkuh"	5
"ID18"	"23/07/2014"	204	7	3	53	3.88	"Pipkuh"	61
"ID18"	"23/07/2014"	204	7	3	53	3.88	"Pipkuh"	10
"ID18"	"23/07/2014"	204	7	3	54	3.9	"Rhihip"	17
"ID18"	"23/07/2014"	204	7	3	56	3.93	"Pippip"	46
"ID18"	"23/07/2014"	204	7	3	56	3.93	"Pippip"	85
"ID18"	"23/07/2014"	204	7	3	56	3.93	"Pippip"	14
"ID18"	"23/07/2014"	204	7	3	57	3.95	"Pippip"	23
"ID18"	"23/07/2014"	204	7	3	57	3.95	"Pippip"	83
"ID18"	"23/07/2014"	204	7	3	57	3.95	"Pippip"	55
"ID18"	"23/07/2014"	204	7	3	57	3.95	"Pippip"	14
"ID18"	"23/07/2014"	204	7	3	57	3.95	"Pippip"	76
"ID18"	"23/07/2014"	204	7	3	57	3.95	"Pippip"	51
"ID18"	"23/07/2014"	204	7	3	57	3.95	"Pippip"	63
"ID18"	"23/07/2014"	204	7	3	57	3.95	"Pippip"	39
"ID18"	"23/07/2014"	204	7	3	57	3.95	"Pippip"	5
"ID18"	"23/07/2014"	204	7	3	57	3.95	"Pippip"	79
"ID18"	"23/07/2014"	204	7	3	57	3.95	"Pippip"	16
"ID18"	"23/07/2014"	204	7	3	58	3.97	"Pippip"	5
"ID18"	"23/07/2014"	204	7	3	58	3.97	"Pippip"	1
"ID18"	"23/07/2014"	204	7	3	58	3.97	"Pippip"	11
"ID18"	"23/07/2014"	204	7	3	58	3.97	"Pippip"	68
"ID18"	"23/07/2014"	204	7	3	58	3.97	"Pippip"	51
"ID18"	"23/07/2014"	204	7	3	58	3.97	"Pippip"	91
"ID18"	"23/07/2014"	204	7	3	58	3.97	"Pippip"	18
"ID18"	"23/07/2014"	204	7	3	58	3.97	"Pippip"	75
"ID18"	"23/07/2014"	204	7	3	59	3.98	"Pippip"	31
"ID18"	"23/07/2014"	204	7	3	59	3.98	"Pippip"	5
"ID18"	"23/07/2014"	204	7	3	59	3.98	"Pippip"	29
"ID18"	"23/07/2014"	204	7	3	59	3.98	"Pippip"	2
"ID18"	"23/07/2014"	204	7	3	59	3.98	"Pippip"	57
"ID18"	"23/07/2014"	204	7	3	59	3.98	"Pippip"	34
"ID18"	"23/07/2014"	204	7	3	59	3.98	"Pippip"	55
"ID18"	"23/07/2014"	204	7	4	0	4	"Pippip"	28
"ID18"	"23/07/2014"	204	7	4	0	4	"Pippip"	20
"ID18"	"23/07/2014"	204	7	4	0	4	"Pippip"	8
"ID18"	"23/07/2014"	204	7	4	0	4	"Pippip"	16
"ID18"	"23/07/2014"	204	7	4	0	4	"Pippip"	105
"ID18"	"23/07/2014"	204	7	4	0	4	"Pippip"	15
"ID18"	"23/07/2014"	204	7	4	1	4.02	"Pippip"	44
"ID18"	"23/07/2014"	204	7	4	1	4.02	"Pippip"	58
"ID18"	"23/07/2014"	204	7	4	1	4.02	"Pippip"	32
"ID18"	"23/07/2014"	204	7	4	1	4.02	"Pippip"	69
"ID18"	"23/07/2014"	204	7	4	1	4.02	"Pippip"	85
"ID18"	"23/07/2014"	204	7	4	1	4.02	"Pippip"	43
"ID18"	"23/07/2014"	204	7	4	1	4.02	"Pippip"	44
"ID18"	"23/07/2014"	204	7	4	1	4.02	"Pippip"	60
"ID18"	"23/07/2014"	204	7	4	1	4.02	"Pippip"	32
"ID18"	"23/07/2014"	204	7	4	1	4.02	"Pipkuh"	37
"ID18"	"23/07/2014"	204	7	4	1	4.02	"Pipkuh"	33
"ID18"	"23/07/2014"	204	7	4	2	4.03	"Pippip"	56
"ID18"	"23/07/2014"	204	7	4	2	4.03	"Pippip"	40
"ID18"	"23/07/2014"	204	7	4	2	4.03	"Pippip"	43
"ID18"	"23/07/2014"	204	7	4	2	4.03	"Pippip"	47
"ID18"	"23/07/2014"	204	7	4	2	4.03	"Hypsav"	15
"ID18"	"23/07/2014"	204	7	4	3	4.05	"Hypsav"	25
"ID18"	"23/07/2014"	204	7	4	3	4.05	"Pippip"	3
"ID18"	"23/07/2014"	204	7	4	3	4.05	"Pippip"	58
"ID18"	"23/07/2014"	204	7	4	3	4.05	"Pippip"	71
"ID18"	"23/07/2014"	204	7	4	3	4.05	"Pippip"	63
"ID18"	"23/07/2014"	204	7	4	3	4.05	"Pippip"	37
"ID18"	"23/07/2014"	204	7	4	4	4.07	"Pippip"	83
"ID18"	"23/07/2014"	204	7	4	4	4.07	"Pippip"	55
"ID18"	"23/07/2014"	204	7	4	4	4.07	"Pippip"	30
"ID18"	"23/07/2014"	204	7	4	5	4.08	"Pippip"	58
"ID18"	"23/07/2014"	204	7	4	6	4.1	"Pipkuh"	16
"ID18"	"23/07/2014"	204	7	4	6	4.1	"Pipkuh"	30
"ID18"	"23/07/2014"	204	7	4	8	4.13	"Pippip"	62
"ID18"	"23/07/2014"	204	7	4	8	4.13	"Pippip"	65
"ID18"	"23/07/2014"	204	7	4	10	4.17	"Pippip"	56
"ID18"	"23/07/2014"	204	7	4	10	4.17	"Pippip"	89
"ID18"	"23/07/2014"	204	7	4	10	4.17	"Pippip"	10
"ID18"	"23/07/2014"	204	7	4	12	4.2	"Pipkuh"	78
"ID18"	"23/07/2014"	204	7	4	12	4.2	"Pipkuh"	9
"ID18"	"23/07/2014"	204	7	4	13	4.22	"Pippip"	23
"ID18"	"23/07/2014"	204	7	4	13	4.22	"Pippip"	57
"ID18"	"23/07/2014"	204	7	4	13	4.22	"Rhihip"	1
